type,loc,season,tempo,game_id,date,min,pos,win,loss,team1_conf,team1_adj_o,team1_adj_d,team1_ppp,team1_efg,team1_to_per,team1_or_per,team1_ftr,team1_game_score,team1_coach,team1_avg_margin,team1_opp_avg_margin,team1,team1_fgm,team1_fga,team1_tpm,team1_tpa,team1_ftm,team1_fta,team1_oreb,team1_dreb,team1_reb,team1_ast,team1_stl,team1_blk,team1_to,team1_pf,team1_pts,team2_ppp,team2_efg,team2_to_per,team2_or_per,team2_ftr,team2_conf,team2_coach,team2,team2_fgm,team2_fga,team2_tpm,team2_tpa,team2_ftm,team2_fta,team2_oreb,team2_dreb,team2_reb,team2_ast,team2_stl,team2_blk,team2_to,team2_pf,team2_pts,team2_adj_o,team2_adj_d,team2_game_score,team2_avg_margin,team2_opp_avg_margin
nc,A,2009,79.9,283190167,2008-11-14,200,79.92500000000001,New Mexico,Southeast Missouri St.,OVC,82.5,112,73.8,36.1,22.5,23.4,36.1,2.9,Zac Roman,NA,0.893381,Southeast Missouri St.,19,61,6,23,15,22,11,22,33,6,4,0,18,18,59,127.6,59.9,15,37.1,33.8,MWC,Steve Alford,New Mexico,39,71,7,20,17,24,13,36,49,26,5,3,12,19,102,107.8,83.5,95,NA,0.0629318
nc,A,2009,75.8,283190179,2008-11-14,200,75.8,St. Bonaventure,Robert Morris,NEC,85.1,96.6,81.8,40,21.1,20,47.3,18.9,Mike Rice,NA,0.522,Robert Morris,20,55,4,18,18,26,8,27,35,9,3,0,16,22,62,95,54.1,25.1,18.2,61.2,A10,Mark Schmidt,St. Bonaventure,22,49,9,23,19,30,6,32,38,16,7,2,19,25,72,94.9,83.7,80.7,NA,0.471637
nc,A,2009,62.8,283190197,2008-11-14,200,62.7625,Oklahoma St.,UTSA,Slnd,97.8,102.7,90.8,48.9,22.3,21.9,34,36.4,Brooks Thompson,NA,0.918109,UTSA,18,47,10,21,11,16,7,23,30,8,3,1,14,19,57,121.1,55.6,11.2,25.8,42.6,B12,Travis Ford,Oklahoma St.,28,54,4,14,16,23,8,25,33,10,7,6,7,15,76,114.8,94.2,90.7,NA,0.331402
nc,A,2009,67.7,283190201,2008-11-14,200,67.7375,Oklahoma,American,Pat,90,101.8,79.7,40,22.1,30.8,13.3,19.5,Jeff Jones,NA,0.953497,American,21,60,6,22,6,8,12,19,31,9,0,1,15,24,54,122.5,60.6,17.7,36.7,63.5,B12,Jeff Capel,Oklahoma,28,52,7,23,20,33,11,27,38,15,13,6,12,12,83,121.1,81.3,99,NA,0.535343
nc,A,2009,60.7,283190213,2008-11-14,200,60.725,Penn St.,William & Mary,CAA,89.5,95.3,84,45.2,24.7,28.1,13.5,32.8,Tony Shaver,NA,0.857074,William & Mary,20,52,7,25,4,7,9,18,27,15,6,0,15,14,51,107,55.1,21.4,33.3,30.6,B10,Ed DeChellis,Penn St.,23,49,8,20,11,15,9,23,32,11,7,2,13,13,65,105.6,92.5,82,NA,0.27108
nc,N,2009,77.8,283190218,2008-11-14,200,77.7875,Temple,East Tennessee St.,A10,102.3,82.2,101.6,50,23.1,37,27.5,92.5,Fran Dunphy,NA,0.622114,Temple,29,69,11,23,10,19,17,33,50,20,7,2,18,16,79,83.6,40.6,18,31.2,26.1,ASun,Murry Bartow,East Tennessee St.,25,69,6,22,9,18,15,29,44,10,9,2,14,23,65,91,94.7,38.6,NA,0.825352
nc,A,2009,68.4,283190221,2008-11-14,200,68.4375,Pittsburgh,Fairleigh Dickinson,NEC,104.2,102.3,92.1,52,29.2,25,26.5,55.2,Tom Green,NA,0.96852,Fairleigh Dickinson,21,49,9,19,12,13,7,17,24,11,5,1,20,13,63,125.7,59.2,17.5,45.2,18.5,BE,Jamie Dixon,Pittsburgh,36,65,5,17,9,12,14,21,35,27,9,0,12,15,86,110.6,107.2,59,NA,0.0546083
nc,A,2009,67.3,283190222,2008-11-14,200,67.26249999999999,Villanova,Albany,AE,102.9,100.3,89.2,50,29.7,32.4,35.3,57.3,Will Brown,NA,0.952907,Albany,22,51,7,20,9,18,12,18,30,12,8,3,20,20,60,116,60.8,20.8,30.8,41.2,BE,Jay Wright,Villanova,28,51,6,15,16,21,8,25,33,18,8,2,14,19,78,111.1,97.2,82.2,NA,0.234826
nc,A,2009,67.1,283190227,2008-11-14,200,67.13749999999999,Rhode Island,Brown,Ivy,112.6,100.9,110.2,54.5,14.9,27.3,41.1,77.8,Jesse Agel,NA,0.821945,Brown,28,56,5,17,13,23,9,28,37,15,1,0,10,20,74,113.2,43.8,4.5,31.7,40.6,A10,Jim Baron,Rhode Island,25,64,6,19,20,26,13,24,37,12,4,6,3,19,76,105.2,121.8,15.7,NA,0.123777
nc,N,2009,81.9,283190228,2008-11-14,200,81.86250000000001,Clemson,Hofstra,ACC,122.1,90.6,119.7,57.9,25.7,46.3,61.9,96.9,Oliver Purnell,NA,0.452367,Clemson,32,63,9,17,25,39,19,29,48,12,8,7,21,26,98,84.3,37.9,28.1,45.3,48.5,CAA,Tom Pecora,Hofstra,21,66,8,24,19,32,24,22,46,10,11,4,23,31,69,91.1,102.9,19.9,NA,0.903261
nc,A,2009,78.2,283190232,2008-11-14,200,78.23750000000001,College of Charleston,SIU Edwardsville,ind,81.4,85.6,84.4,49.1,30.7,25.7,24.1,35.9,Lennox Forrester,NA,0.579005,SIU Edwardsville,24,58,9,19,9,14,9,27,36,11,4,1,24,20,66,92,51.7,19.2,25,46.6,SC,Bobby Cremins,College of Charleston,27,58,6,17,12,27,9,26,35,14,10,5,15,16,72,90.1,101.1,21.1,NA,0.0979926
nc,A,2009,65.9,283190251,2008-11-14,200,65.9125,Texas,Stetson,ASun,66.8,90.1,57.7,30,28.8,21.1,22,3.1,Derek Waugh,NA,0.927564,Stetson,13,50,4,19,8,11,8,20,28,5,3,1,19,16,38,103.2,62,22.8,25.9,32,B12,Rick Barnes,Texas,27,50,8,15,6,16,7,30,37,9,6,8,15,17,68,98.1,64.9,99.1,NA,0.223012
nc,A,2009,72.2,283190252,2008-11-14,200,72.23750000000001,BYU,Long Beach St.,BW,100.4,90.9,90,47.5,13.8,17.5,23,75.7,Dan Monson,NA,0.931924,Long Beach St.,25,61,8,22,7,14,7,29,36,15,6,1,10,19,65,103.8,48.3,15.2,25.6,45,MWC,Dave Rose,BYU,26,60,6,23,17,27,10,33,43,17,3,5,11,14,75,98.9,90,74.6,NA,0.40069
nc,A,2009,72.7,283190259,2008-11-14,200,72.725,Virginia Tech,Gardner Webb,BSth,89.9,81.2,85.3,42.4,24.8,35.7,13.6,76.4,Rick Scruggs,NA,0.840452,Gardner Webb,24,66,8,26,6,9,15,29,44,16,6,2,18,16,62,89.4,44.4,20.6,27.5,21,ACC,Seth Greenberg,Virginia Tech,24,62,7,26,10,13,11,27,38,15,5,7,15,14,65,83.1,88.4,33.2,NA,0.23351
nc,A,2009,79.6,283190269,2008-11-14,200,79.5875,Marquette,Houston Baptist,ind,89.1,100.4,80.4,47.2,31.4,25,43.4,20.1,Ron Cottrell,NA,0.936729,Houston Baptist,21,53,8,24,14,23,9,22,31,8,8,2,25,28,64,119.4,55.3,16.3,38.9,45.5,BE,Buzz Williams,Marquette,34,66,5,22,22,30,14,27,41,23,13,3,13,22,95,104.4,90.8,83.3,NA,0.0777488
nc,A,2009,69.2,283190278,2008-11-14,200,69.17500000000001,Fresno St.,Sacramento St.,BSky,95.6,111.5,94,43.9,18.8,35.7,18.2,14.5,Brian Katz,NA,0.49558,Sacramento St.,25,66,8,17,7,12,15,17,32,12,5,1,13,16,65,111.3,62.3,27.5,37,26.4,WAC,Steve Cleveland,Fresno St.,29,53,8,19,11,14,10,27,37,20,8,11,19,18,77,97.9,110.1,20.6,NA,0.0430683
